0	100
0.016661687993238826	81.5365340757241
0.055440227632623205	61.82512960150262
0.09483477705538534	59.96081991386378
0.13509246903767338	66.61522360910588
0.1762509921135479	78.46635305587799
0.21835602307314286	94.69239626704325
0.26145818624537587	115.65157693190973
0.3056127504998398	142.40330490283532
0.35087959030727817	176.60117335056202
0.39732324670859087	220.57369724657983
0.44501297583115523	277.53393041581586
0.4940226809043262	351.91935148499255
0.5444305889468265	449.90093118996833
0.5963184536712742	580.1351466828155
0.6497699233256814	754.8764902022697
0.7048674703863789	991.6296416640926
0.7616868835491255	1315.6073973724076
0.8202877017208902	1763.3746491782158
0.8806970847069927	2388.181869285764
0.9428836144250127	3267.5470563913436
1	4362.706487088466
1.0067171764610003	4513.421324763567
1.071913654921171	6284.329591755364
1.1379731805816988	8796.638595999766
1.2041418999294438	12328.742559795062
1.2694495757888316	17210.395943997486
1.3328603632689051	23795.254652508727
1.3934927609981675	32427.564129106097
1.4507868424321515	43419.91727081272
1.5045346213797541	57048.59102053917
1.554800853459983	73559.57750088174
1.6018128192062677	93176.1459344505
1.645871101545795	116103.66144744174
1.6872938363466259	142531.35884088118
1.7263876195970194	172632.02916163421
1.7634350180963507	206560.49326124383
1.798691112513266	244451.3871034548
1.8323844837132617	286416.51736902527
1.8647201558711273	332541.8921043325
1.8958832557373573	382884.44947637717
1.9260428306164745	437468.4627293557
1.9553556319818137	496281.56993543997
1.9839698719267334	559270.3513600264
2	596953.6502484432
2.01202908773352	626335.3482589709
2.0396763646627827	697325.3796115527
2.06705931902035	772030.9630743377
2.0943364997928287	850176.579329798
2.121686353674322	931411.435016853
2.1493208991073938	1015298.2966233363
2.177508492214392	1101299.9747311596
2.2066156149344556	1188763.4973962856
2.2371933934696258	1276904.413517551
2.2701888390703866	1364804.591408691
2.3076077037511924	1451485.0773492784
2.3555192158291964	1535882.3855919202
2.392024509945518	1576465.1418824573
2.430180150412752	1594834.8291107446
2.463937057192842	1590396.8859183758
2.4957407269905296	1569220.0441638636
2.5266083501680843	1534259.5609499502
2.5571245245829806	1487489.4513099575
2.587703230148515	1430461.575762775
2.618683829340032	1364517.0069323217
2.650383244931329	1290871.0446816385
2.6831252970356485	1210661.3247407884
2.717257420931031	1124995.7937552212
2.7531889926229747	1034939.2372148747
2.791435393705101	941497.1854578588
2.832692853428594	845572.7969219325
2.877985077544282	747869.7829764988
2.929003536987522	648653.4167864003
2.9891205506816196	547008.2565777962
3	530381.9226132844
3.0681833455627383	437210.5000198894
3.143286101953226	355059.2917001705
3.22603921254244	284947.63758484717
3.299320431042383	237066.1560832706
3.370267086213769	200575.91793711652
3.4405037933665863	171919.68143006068
3.510979700562436	148995.15287132567
3.5823035529133653	130430.2624345402
3.6549240226961786	115261.60179139636
3.729207556728613	102783.04390552698
3.805478739459078	92462.64811942476
3.8840439154750297	83892.26735423888
3.965206710089709	76754.73455320441
4	74137.27630116527
4.049279479634428	70801.39118682708
4.136592791299958	65836.1447900414
4.227504155028337	61703.88380678761
4.322406814730857	58281.93289438838
4.421739212466907	55473.71105497542
4.525995659983645	53204.04255116314
4.635746341637927	51415.649175373466
4.751641618218584	50067.06130481776
4.874429048488615	49131.07807774869
5	48606.79465691571
5.00497756483508	48594.0876987601
5.144301320172369	48456.31511576807
5.293586097507294	48732.9679256437
5.4542157354071	49456.37635734138
5.627792494681048	50679.19615773809
5.816138917299949	52478.55879395423
6	54678.74258452462
6.021259577225667	54960.520119118344
6.245235364793907	58263.021590529046
6.490047124200813	62553.921882696464
6.757450719010671	68020.35350273333
7	73637.65258062417
7.049374667818611	74852.90564064142
7.218614117943981	77392.60016962464
7.407160280472944	75466.21753867775
7.56123114410034	69792.38079544494
7.705244450738698	61524.52703172038
7.848857733528705	51250.67356633566
8	39473.00501440055
8.000010673293197	39472.166765565235
8.172196873007083	26579.29199235036
8.413933726181197	12302.473028165581
8.616456460065434	5126.457015058219
8.781925320535464	2116.5461076569486
8.943133962259026	753.068129256043
9	507.4953853311358
9.110042331533649	209.37051227706377
9.288767210450175	39.97019671363651
9.484962452802254	4.090453605829879
9.704562971218852	0.08720506981831821
9.954614314085676	-0.003471372812087356
10	-0.0021780342731430626
10.244790208041275	0.0003675419797143503
10.589940194999038	-58507461518387594e-21
11	11785109543859846e-21
11.0150439327899	9625291454295055e-21
11.56795492187758	-3364041977178229e-21
12	25282354823323693e-22
12.367604056417935	-28135224793996803e-22
13	10851307815902314e-21
14	-30110949593285746e-21
